taxon_name,mean_fri,mean_fires,lwr_confint,upr_confint,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,warnings,messages,error
Gnephosis arachnoidea,359.33875000000006,0.06169665809768637,0.07594785903471088,0.047445457160661855,1.5229416809605492,3.929271143763603e-28,1114,1167,NA,NA,NA
Gnephosis drummondii,84.6079591836735,0.26203208556149726,0.3354010695187165,0.18866310160427802,1.2754004827737553,0.006590251476964927,149,187,NA,NA,NA
Gnephosis eriocarpa,516.0683333333334,0.042959427207637235,0.0628056700399852,0.023113184375289267,0.9593301435406697,0.7166721398299634,401,419,NA,NA,NA
Gnephosis tenuissima,151.66295454545454,0.1461794019933555,0.1711170382884043,0.12124176569830669,1.294648256399919,4.567363209009709e-9,798,903,NA,NA,NA
Gomphandra australiana,150.07384615384615,0.14772727272727273,0.22803273295351614,0.06742181250102933,6.464190981432361,1.1750944346770527e-70,83,88,NA,NA,NA
Gompholobium aristatum,110.85000000000004,0.19999999999999996,0.3181924470744833,0.08180755292551663,1.1851851851851858,0.16557094775929235,46,55,NA,NA,NA
Gompholobium aspalathoides,29.640326086956517,0.7479674796747969,0.8560436322514272,0.6398913270981667,0.8969831410825196,0.8752339146718338,115,246,NA,NA,NA
Gompholobium burtonioides,36.769756097560986,0.6029411764705881,0.7875018162554173,0.4183805366857589,1.0465962868583913,0.3733365780603537,39,68,NA,NA,NA
Gompholobium capitatum,73.9,0.3,0.39415535443739125,0.20584464556260873,1.1705426356589148,0.09017291924790762,100,130,NA,NA,NA
Gompholobium confertum,65.40150000000001,0.3389830508474576,0.3996348142774082,0.278331287417507,1.1475920679886684,0.028935096824042637,260,354,NA,NA,NA
Gompholobium ecostatum,51.55063106796118,0.43006263048016696,0.4715904540033001,0.38853480695703385,0.9690071116251231,0.7485114670165455,623,958,NA,NA,NA
Gompholobium foliolosum,28.91739130434783,0.7666666666666666,0.9475664752368824,0.5857668580964508,1.349780166096727,0.015589905926066832,46,90,NA,NA,NA
Gompholobium glabratum,27.42943986820428,0.8082556591211719,0.87255558612442,0.7439557321179239,0.7924700713893463,0.9999921526131813,299,751,NA,NA,NA
Gompholobium gompholobioides,83.86043478260869,0.26436781609195403,0.37241183661716015,0.15632379556674791,1.184024266936299,0.1170461319454218,69,87,NA,NA,NA
Gompholobium grandiflorum,31.91407258064515,0.6946778711484597,0.7379077182998971,0.6514480239970223,0.7756233469719915,0.9999999999594857,639,1428,NA,NA,NA
Gompholobium hendersonii,136.71500000000003,0.16216216216216214,0.29191891610418996,0.032405408220134324,0.8611111111111113,0.705184350487228,31,37,NA,NA,NA
Gompholobium huegelii,52.43410623946038,0.4228163992869875,0.4468802735836978,0.3987525249902772,0.9485166938100952,0.9745828022481204,1825,2805,NA,NA,NA
Gompholobium inconspicuum,36.88281818181818,0.6010928961748635,0.7134243356510108,0.4887614566987161,0.931268731268731,0.7376613673761222,97,183,NA,NA,NA
Gompholobium knightianum,84.07867924528301,0.263681592039801,0.31387919173217543,0.2134839923474266,1.0597092175222322,0.19693093920991322,313,402,NA,NA,NA
Gompholobium latifolium,31.810473867595817,0.6969402622632347,0.7330002583513907,0.6608802661750787,1.0269034243861803,0.1933116475534941,1058,2059,NA,NA,NA
Gompholobium marginatum,83.56384615384616,0.2653061224489796,0.31629631758490745,0.21431592731305174,1.5656108597285063,5.370691430888447e-12,315,392,NA,NA,NA
Gompholobium minus,45.27796153846154,0.4896421845574388,0.5491601701945957,0.43012419892028186,1.1278664731494923,0.02173601529558272,331,531,NA,NA,NA
Gompholobium ovatum,45.74316455696203,0.48466257668711654,0.5915390248953285,0.3777861284789046,1.155336771370527,0.08563122839286248,107,163,NA,NA,NA
Gompholobium pinnatum,27.22681701030928,0.8142707240293809,0.8715627303741467,0.7569787176846152,1.2643755955990645,4.62103007552066e-8,478,953,NA,NA,NA
Gompholobium polymorphum,69.92076923076924,0.3170731707317073,0.37452748373910094,0.2596188577243137,1.353260869565217,6.956508272451005e-6,279,369,NA,NA,NA
Gompholobium polyzygum,18.17213114754098,1.2200000000000002,1.4364890759368705,1.00351092406313,0.6388474913065076,0.9980411515331374,23,100,NA,NA,NA
Gompholobium preissii,52.891285714285715,0.4191616766467066,0.517356506108191,0.3209668471852223,1.1304647160068846,0.11965243312019017,113,167,NA,NA,NA
Gompholobium scabrum,62.507083333333334,0.35467980295566504,0.4366066576034857,0.27275294830784436,1.1230748074807482,0.11078775298407208,147,203,NA,NA,NA
Gompholobium simplicifolium,11.960131578947372,1.8536585365853655,2.1483475962394922,1.5589694769312388,1.1738141650422353,0.13576353537353086,15,82,NA,NA,NA
Gompholobium subulatum,4.663792142658123,4.7536423841059605,4.90916582235481,4.598118945857111,1.956388256779298,4.164988703930261e-49,74,755,NA,NA,NA
Gompholobium tomentosum,77.17405063291139,0.2872727272727273,0.33206694177518914,0.24247851277026547,1.3734523068409767,1.2703397712302772e-8,428,550,NA,NA,NA
Gompholobium uncinatum,26.44128440366973,0.8384615384615384,0.9958692365958821,0.6810538403271946,0.9763885925609844,0.559435704478932,58,130,NA,NA,NA
Gompholobium venustum,53.208000000000006,0.41666666666666663,0.5547085282723243,0.27862480506100895,1.5156626506024098,0.001705325241563665,62,84,NA,NA,NA
Gompholobium virgatum,23.434078947368423,0.946058091286307,1.0328924206389267,0.8592237619336872,1.1748003063792538,0.004820595974715997,216,482,NA,NA,NA
Gompholobium viscidulum,310.3800000000001,0.07142857142857141,0.1414285714285714,0.001428571428571418,1.454545454545455,0.01549586976252974,53,56,NA,NA,NA
Gomphrena brachystylis subsp. brachystylis,4.810471698113208,4.608695652173913,5.2290876253473835,3.9883036790004427,3.187002096436059,3.362501090109829e-12,10,46,NA,NA,NA
Gomphrena breviflora,32.529813084112156,0.6815286624203821,0.7728418093093072,0.590215515531457,3.122809112896002,1.949007532226989e-69,204,314,NA,NA,NA
Gomphrena canescens,4.047261663286003,5.47777777777778,5.675184254045474,5.280371301510085,4.565158978952081,1.912387156048413e-242,107,540,NA,NA,NA
Gomphrena conica,9.29709677419355,2.3846153846153846,3.2240629347036034,1.5451678345271658,5.489247311827956,1.8809631180686316e-9,7,13,NA,NA,NA
Gomphrena diffusa,4.0977725118483415,5.410256410256411,6.140272936687553,4.680239883825268,3.4701920678473432,2.7429697945012703e-12,7,39,NA,NA,NA
Gomphrena lanata,11.848097826086956,1.8711864406779664,2.0272866891116115,1.7150861922443215,3.1212782214334998,2.6922463972538303e-65,114,295,NA,NA,NA
Gonocarpus benthamii,43.4532,0.5102040816326531,0.7102040816326531,0.310204081632653,0.9083333333333333,0.6535556488749314,29,49,NA,NA,NA
Gonocarpus chinensis subsp. verrucosus,30.538807947019865,0.7259615384615385,0.8417542462778426,0.6101688306452345,2.005534760213712,4.626241005122347e-16,132,208,NA,NA,NA
Gonocarpus cordiger,67.22516129032259,0.32978723404255317,0.4458810441611366,0.21369342392396976,1.0034686090877558,0.4710945188900808,68,94,NA,NA,NA
Gonocarpus elatus,119.1493911917099,0.18606893227283677,0.19919459639398482,0.17294326815168873,1.2209610974263148,2.4383196601302715e-21,3519,4149,NA,NA,NA
Gonocarpus eremophilus,11.684189189189187,1.897435897435898,2.3297578852154763,1.46511390965632,1.5199146514935986,0.020909865276602557,9,39,NA,NA,NA
Gonocarpus humilis,44.95623141564323,0.49314631813834825,0.5177209323946583,0.46857170388203817,0.8536028422357963,0.9999999994640643,1846,3137,NA,NA,NA
Gonocarpus leptothecus,3.919640143048727,5.656131479140328,5.821871571964872,5.490391386315784,2.2591071903487383,1.0250541149613116e-78,52,791,NA,NA,NA
Gonocarpus longifolius,44.34,0.5,0.6154941075938027,0.38450589240619726,1.0629370629370627,0.28752121961238064,90,144,NA,NA,NA
Gonocarpus mezianus,87.42657243816255,0.253584229390681,0.28312930423733956,0.22403915454402237,1.0300242437687175,0.23698780836192723,872,1116,NA,NA,NA
Gonocarpus micranthus,32.989491017964056,0.6720321931589541,0.7136435894178877,0.6304207969000205,1.0831853072378725,0.01312212829967481,799,1491,NA,NA,NA
Gonocarpus micranthus subsp. micranthus,38.94017821782176,0.5693348365276215,0.6044474489524903,0.5342222241027528,0.9698257135358201,0.8149773236567959,1007,1774,NA,NA,NA
Gonocarpus micranthus subsp. ramosissimus,28.66712082262211,0.7733598409542743,0.850213205824452,0.6965064760840967,1.3862083798482165,1.987741703196117e-8,268,503,NA,NA,NA
Gonocarpus montanus,24.880343406593415,0.891064871481028,0.9557939917354583,0.8263357512265976,0.7499629659556133,0.9999999839125567,301,817,NA,NA,NA
Gonocarpus salsoloides,30.337894736842106,0.7307692307692308,0.8950661909488409,0.5664722705896208,1.0689831374552885,0.29794833497025053,48,104,NA,NA,NA
Gonocarpus serpyllifolius,165.04333333333335,0.13432835820895522,0.22208955223880594,0.0465671641791045,1.1043771043771045,0.2618982482629123,59,67,NA,NA,NA
Gonocarpus tetragynus,61.720479363714496,0.35920006177129205,0.36649896529426434,0.35190115824831975,1.1146176908881458,1.3781408555477744e-36,18548,25902,NA,NA,NA
Gonocarpus teucrioides,32.878109999999936,0.6743088334457195,0.6913712010756734,0.6572464658157655,0.801447903787792,1,4154,8898,NA,NA,NA
Goodenia albiflora,264.80833333333334,0.08372093023255815,0.12239802672908744,0.04504383373602887,0.9205607476635514,0.791633554572498,197,215,NA,NA,NA
Goodenia armitiana,11.270989932885911,1.9669966996699664,2.0786628578983453,1.8553305414415873,2.117033667979367,1.23973681490386e-50,154,606,NA,NA,NA
Goodenia armstrongiana,2.841100254885302,7.8033149171270715,7.985314900691018,7.621314933563125,3.150038345576349,1.3305056878046136e-199,46,905,NA,NA,NA
Goodenia azurea,9.976500000000001,2.222222222222222,2.709188137322176,1.7352563071222677,1.1342857142857148,0.26850126532553303,8,36,NA,NA,NA
Goodenia bellidifolia,26.742759601706982,0.8290094339622638,0.8723428457407252,0.7856760221838024,0.9823806106991954,0.6930483508939235,772,1696,NA,NA,NA
Goodenia bellidifolia subsp. bellidifolia,30.228099630996322,0.7334235453315289,0.7770848067131019,0.6897622839499559,1.0403430710001078,0.1369429891462942,739,1478,NA,NA,NA
Goodenia benthamiana,348.3857142857143,0.06363636363636364,0.11077884154260544,0.01649388573012185,1.233289646133683,0.04963755654771343,104,110,NA,NA,NA
Goodenia bicolor,2.980840336134454,7.4375,7.942580439138164,6.932419560861836,1.9569233098644865,7.062111847249633e-9,2,112,NA,NA,NA
Goodenia blackiana,128.56157024793393,0.1724465558194774,0.19018670565852017,0.15470640598043464,1.0208758864133909,0.2473968177889599,1777,2105,NA,NA,NA
Goodenia cirrifica,6.2231578947368424,3.5625,3.94007035768185,3.18492964231815,4.431024930747922,1.423505832672347e-42,21,96,NA,NA,NA
Goodenia claytoniacea,39.22384615384616,0.5652173913043478,0.8724730652134529,0.25796171739524265,0.9370629370629373,0.5446040959360037,13,23,NA,NA,NA
Goodenia coerulea,104.24617021276597,0.21266968325791855,0.27347096387685993,0.15186840263897716,1.132882011605416,0.0856902873867958,182,221,NA,NA,NA
Goodenia cycloptera,147.7661009174312,0.15003441156228492,0.16995117219412076,0.13011765093044908,1.3095824803497864,1.257604447834745e-14,1279,1453,NA,NA,NA
Goodenia delicata,29.762465753424667,0.7448979591836733,0.9157780340900239,0.5740178842773227,1.9185143341335975,1.4202324260248255e-7,59,98,NA,NA,NA
Goodenia dimorpha var. angustifolia,26.788750000000014,0.8275862068965514,1.1586896479900015,0.4964827658031012,0.6101190476190478,0.94692460158093,10,29,NA,NA,NA
Goodenia dimorpha var. dimorpha,22.934482758620693,0.9666666666666667,1.3184974340661209,0.6148358992672125,1.1759809750297265,0.23549344378146708,13,30,NA,NA,NA
Goodenia eatoniana,56.591842105263176,0.3917525773195875,0.5163118705754555,0.26719328406371956,1.2527412280701757,0.04753318552325561,71,97,NA,NA,NA
Goodenia elongata,44.717361702127675,0.49578059071729946,0.5591692638076825,0.4323919176269164,0.7952588727452659,0.9996261077384704,272,474,NA,NA,NA
Goodenia fascicularis,399.78450980392154,0.055454874954693735,0.06424206635687998,0.04666768355250749,1.5464128121637826,1.3471993166683284e-68,2635,2759,NA,NA,NA
Goodenia fasciculata,124.70625000000001,0.17777777777777778,0.30097149254450073,0.054584063011054826,0.8409090909090907,0.7635531397257427,37,45,NA,NA,NA
Goodenia fordiana,67.07846153846154,0.3305084745762712,0.4342389498039056,0.2267779993486368,0.8820951128643437,0.814834979438843,83,118,NA,NA,NA
Goodenia geniculata,87.69400269541778,0.2528109028960818,0.2710016241259813,0.2346201816661824,0.9847213724398581,0.7188694799260209,2272,2935,NA,NA,NA
Goodenia glabra,104.8756168831169,0.21139327385037746,0.235001963211103,0.1877845844896519,1.536414478378764,4.159497862125589e-36,1237,1457,NA,NA,NA
Goodenia glandulosa,17.28508474576271,1.282608695652174,1.6098922970830973,0.9553250942212508,1.6862523540489642,0.00270545713269443,16,46,NA,NA,NA
Goodenia glauca,839.7996,0.026399155227032737,0.03674762407602957,0.016050686378035903,1.2148837209302326,5.659709015703149e-6,925,947,NA,NA,NA
Goodenia gloeophylla,4.652962962962963,4.764705882352941,5.498433154125335,4.030978610580547,2.4811073699962587,4.908989794456456e-6,1,34,NA,NA,NA
Goodenia gracilis,87.37588235294118,0.2537313432835821,0.2939367513741822,0.21352593519298202,3.0519835841313268,4.643251774757486e-125,519,603,NA,NA,NA
Goodenia grandiflora,32.15868131868132,0.6893939393939394,0.7895524455452076,0.5892354332426712,1.635482388334099,3.370347977866006e-10,154,264,NA,NA,NA
Goodenia havilandii,328.28653846153844,0.06753246753246754,0.09349111232893989,0.041573822735995185,1.1662660256410253,0.01351723163393562,362,385,NA,NA,NA
Goodenia hederacea,61.91265597147955,0.35808510638297847,0.37519314695049394,0.340977065815463,1.2232803353692665,2.3702975283430672e-24,3448,4700,NA,NA,NA
Goodenia hederacea subsp. alpestris,21.583685950413223,1.0271646859083192,1.1090146444735067,0.9453147273431317,0.5853994490358126,1,156,589,NA,NA,NA
Goodenia hederacea subsp. hederacea,64.17385669125392,0.34546778303603953,0.3610100913670014,0.32992547470507766,1.147891837431949,6.572691754391783e-14,4020,5494,NA,NA,NA
Goodenia heppleana,3.055864864864865,7.254901960784314,7.777625141120029,6.732178780448598,2.7613593791811617,1.3870176600343856e-18,10,102,NA,NA,NA
Goodenia heterochila,29.316907894736843,0.7562189054726368,0.8764403128937233,0.6359974980515504,1.6996052631578946,2.4712177772075993e-9,121,201,NA,NA,NA
Goodenia heteromera,235.0856603773585,0.09430604982206406,0.11969575690923455,0.06891634273489357,1.8145831231291834,6.553085867562863e-29,526,562,NA,NA,NA
Goodenia heterophylla,39.44491452991453,0.5620496397117695,0.6036275051193016,0.5204717743042373,1.1340149937906348,6.363854342362438e-4,747,1249,NA,NA,NA
Goodenia heterophylla subsp. eglandulosa,33.9575704225352,0.6528735632183911,0.7288057634732217,0.5769413629635605,0.954955539689751,0.7424970532222182,229,435,NA,NA,NA
Goodenia heterophylla subsp. heterophylla,58.85127272727273,0.3767123287671233,0.41735749790432247,0.3360671596299241,1.1458077922077923,0.001701534788604507,621,876,NA,NA,NA
Goodenia heterophylla subsp. montana,19.731299999999997,1.1235955056179778,1.3438202247191013,0.9033707865168542,0.6638636363636362,0.9936504688343365,24,89,NA,NA,NA
Goodenia heterophylla subsp. teucriifolia,25.865000000000002,0.8571428571428571,1.342117083262143,0.37216863102357134,0.8717948717948718,0.5829150359468442,5,14,NA,NA,NA
Goodenia holtzeana,2.9630682104203374,7.48210922787194,7.714768750570743,7.249449705173138,2.5632415027853104,4.094921884806885e-74,23,531,NA,NA,NA
Goodenia humilis,112.75601809954755,0.19661921708185048,0.22254225511098238,0.17069617905271858,1.075831140730832,0.03858367042668201,929,1124,NA,NA,NA
Goodenia incana,73.43812499999999,0.3018867924528303,0.4064852295189158,0.19728835538674477,0.9571428571428569,0.6059922589794513,78,106,NA,NA,NA
Goodenia janamba,3.6143067546978154,6.133956386292836,6.404896867011679,5.863015905573993,3.4313293550025383,6.904494935903051e-86,37,321,NA,NA,NA
Goodenia lamprosperma,8.180516826923077,2.710097719869707,2.894250957652363,2.525944482087051,3.9397545877325286,6.419119726897849e-107,91,307,NA,NA,NA
Goodenia lanata,195.43006849315077,0.1134421134421134,0.12645396063777956,0.10043026624644723,0.9965340815316063,0.5458418724895381,2297,2574,NA,NA,NA
Goodenia larapinta,17.243333333333336,1.2857142857142856,1.6286428497039305,0.9427857217246406,0.7696476964769647,0.8555822908859482,11,42,NA,NA,NA
Goodenia leiosperma,3.6684172661870504,6.043478260869565,6.398692725228748,5.688263796510383,3.178833981994732,4.503660135282467e-43,18,184,NA,NA,NA
Goodenia leptoclada,29.559999999999995,0.7500000000000002,1.0964823227814084,0.403517677218592,1.304347826086956,0.1494016476963232,14,24,NA,NA,NA
Goodenia lineata,27.28615384615385,0.8124999999999999,1.124814945207558,0.5001850547924418,0.3523573200992556,0.9996760359941702,8,32,NA,NA,NA
Goodenia lunata,135.53412371134021,0.163575042158516,0.196127759344891,0.13102232497214103,2.097694343828364,2.8050463846018387e-48,530,593,NA,NA,NA
Goodenia macbarronii,81.07264705882353,0.2734584450402145,0.3265282297029214,0.2203886603775076,1.1806873286949189,0.009290377113927965,293,373,NA,NA,NA
Goodenia macmillanii,17.736000000000004,1.2499999999999998,1.6152244363249655,0.8847755636750341,0.382857142857143,0.9996370657846123,4,36,NA,NA,NA
Goodenia micrantha,146.32199999999997,0.15151515151515155,0.2179195944833271,0.08511070854697599,1.1572519083969461,0.1052537584150365,115,132,NA,NA,NA
Goodenia mueckeana,31.537605633802805,0.7029702970297033,0.8664876589646108,0.5394529350947957,0.9543661971830982,0.6104064925030801,51,101,NA,NA,NA
Goodenia ovata,57.56421052631584,0.3851351351351348,0.39700108774267007,0.37326918252759955,0.9272832313962796,0.9999999665719198,7057,10508,NA,NA,NA
Goodenia paniculata,47.86998058252427,0.46312949640287776,0.5031290273509066,0.42312996545484893,1.4818924610907693,1.4876989252714542e-23,778,1112,NA,NA,NA
Goodenia pinnatifida,192.83436241610735,0.11496913580246916,0.12562732871482957,0.10431094289010874,1.605801820903614,4.0528697282548944e-114,3551,3888,NA,NA,NA
Goodenia pulchella,57.98307692307696,0.3823529411764704,0.5023548634986357,0.2623510188543051,1.1934501142421943,0.08994077762516683,73,102,NA,NA,NA
Goodenia purpurea,3.167142857142857,7.000000000000001,7.800166649309173,6.199833350690829,3.5818815331010447,7.818591777033118e-14,5,42,NA,NA,NA
Goodenia pusilla,55.42499999999999,0.4000000000000001,0.5753077294359836,0.22469227056401653,1.3265306122448979,0.06257994778198873,35,50,NA,NA,NA
Goodenia pusilliflora,440.88587628866,0.05028512182477966,0.060292255723960776,0.04027798792559855,1.527826496128674,7.103887550520495e-46,1849,1929,NA,NA,NA
Goodenia ramelii,18.455654450261783,1.20125786163522,1.3716209995202961,1.030894723750144,0.9249784611306252,0.7410212312406592,49,159,NA,NA,NA
Goodenia robusta,82.62191860465117,0.26833073322932915,0.30843238535922596,0.22822908109943235,0.7910428779069767,0.9999704703242717,474,641,NA,NA,NA
Goodenia rotundifolia,45.57403071017276,0.4864612511671334,0.5159985287464753,0.45692397358779147,1.3202971686145908,6.9889900564974e-22,1446,2142,NA,NA,NA
Goodenia scapigera subsp. scapigera,89.31342857142856,0.24822695035460998,0.33046465514095924,0.16598924556826072,1.0448979591836733,0.340949935308129,110,141,NA,NA,NA
Goodenia stelligera,30.223945312500007,0.7335243553008595,0.8233810888252148,0.6436676217765042,1.1447557471264367,0.03220146611195625,177,349,NA,NA,NA
Goodenia strangfordii,56.39736842105264,0.393103448275862,0.49515638271124596,0.2910505138404781,2.4483430799220276,1.6379675005377319e-19,116,145,NA,NA,NA
Goodenia triodiophila,15.458486352357317,1.434163701067616,1.5741876348888761,1.294139767246356,2.3633286068769928,6.17208809589387e-33,110,281,NA,NA,NA
Goodenia varia,131.97141891891889,0.16799091940976169,0.19505610569667317,0.1409257331228502,0.9953009828009826,0.5330042926521884,745,881,NA,NA,NA
Goodenia vilmoriniae,23.201162790697676,0.9555555555555556,1.120454227522497,0.7906568835886143,1.0756681707740365,0.2594989628207303,54,135,NA,NA,NA
Goodenia willisiana,213.45495867768594,0.10386266094420603,0.12236909871244638,0.08535622317596568,1.0292522223168894,0.2380099275383546,1051,1165,NA,NA,NA
Goodia lotifolia,35.058540192926046,0.6323708824725499,0.6638022110940509,0.6009395538510489,0.7164735400385641,1,1158,2459,NA,NA,NA
Goodia medicaginea,111.14171052631575,0.19947506561679798,0.244322529812807,0.15462760142078896,0.9873268698060939,0.5600986246110884,312,381,NA,NA,NA
Goodia pubescens,45.07087912087914,0.4918918918918917,0.5929578829609302,0.3908259008228532,0.5992594362159582,0.9999964339107543,98,185,NA,NA,NA
Gossia myrsinocarpa,136.34550000000004,0.16260162601626013,0.2338649306650339,0.09133832136748636,3.7680327868852466,1.18686028624496e-40,115,123,NA,NA,NA
Gossypium australe,11.052655273030428,2.005852842809365,2.0861203943701225,1.9255852912486071,2.935743100768974,1.1994360407922369e-225,401,1196,NA,NA,NA
Gossypium bickii,34.442678571428566,0.6436781609195403,0.8122677811052168,0.4750885407338639,1.9501661129568106,3.2705354442072624e-7,53,87,NA,NA,NA
Gossypium cunninghamii,4.1786387434554975,5.305555555555555,6.057992747881308,4.553118363229803,4.176963350785341,1.531385950262968e-15,8,36,NA,NA,NA
Gossypium nelsonii,36.95,0.6,0.7753077294359835,0.4246922705640165,0.990990990990991,0.5000355476160268,40,75,NA,NA,NA
Gossypium sturtianum var. sturtianum,36.86696629213484,0.6013513513513512,0.726287858235344,0.4764148444673584,1.374226094932355,0.0017754361423833554,91,148,NA,NA,NA
Gouania australiana,NA,NA,NA,NA,NA,NA,33,33,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Grammitis stenophylla,88.16441860465117,0.25146198830409355,0.3266232719744557,0.17630070463373143,1.2675786593707248,0.010406358284894201,138,171,NA,NA,NA
Grammosolen dixonii,135.62823529411764,0.16346153846153846,0.2411662214058713,0.08575685551720565,1.082238720731011,0.26733588023124616,89,104,NA,NA,NA
Graptophyllum spinigerum,64.58217391304349,0.34328358208955223,0.48357954904019296,0.20298761513891148,3.579710144927537,5.3382891835024134e-21,58,67,NA,NA,NA
Gratiola nana,44.75830188679246,0.4953271028037383,0.6286823867569141,0.3619718188505625,1.1189035243859025,0.18973001538400933,69,107,NA,NA,NA
Gratiola pedunculata,59.24420168067228,0.37421383647798734,0.4414499237254276,0.3069777492305471,1.4033083264851687,2.725740575987728e-6,235,318,NA,NA,NA
Gratiola peruviana,49.86894865525673,0.44456521739130433,0.46944057143532497,0.4196898633472837,0.9111031157421232,0.999658083579229,1741,2760,NA,NA,NA
Gratiola pubescens,69.10804687500003,0.32080200501253126,0.37637811693736867,0.26522589308769384,1.0255182160804024,0.35177085149758136,293,399,NA,NA,NA
Gratiola pumilo,184.36105263157899,0.12025316455696201,0.17432558183126404,0.06618074728265999,1.6268856855514582,1.1342387027140838e-6,143,158,NA,NA,NA
Grevillea acanthifolia subsp. acanthifolia,24.718275862068968,0.8969072164948454,1.0853779684954028,0.708436464494288,0.7777777777777777,0.9476078788754365,37,97,NA,NA,NA
Grevillea acanthifolia subsp. paludosa,36.95000000000001,0.5999999999999999,1.0800999895855028,0.119900010414497,0.44444444444444453,0.9114125268316791,4,10,NA,NA,NA
Grevillea acanthifolia subsp. stenomera,14.399072164948452,1.53968253968254,1.8460914490717522,1.2332736302933278,0.687728633189225,0.9713087748659306,10,63,NA,NA,NA
Grevillea acerata,11.88632530120482,1.8651685393258426,2.1489082416222614,1.581428837029424,0.5262869660460022,0.9999260599904506,13,89,NA,NA,NA
Grevillea acuaria,88.46264705882353,0.25061425061425063,0.29925068717245623,0.20197781405604504,1.3212595382980776,1.4243351651647379e-5,324,407,NA,NA,NA
Grevillea agrifolia,4.063504043126687,5.455882352941174,6.011062737605087,4.900701968277261,3.104598302289095,2.333664318080162e-16,8,68,NA,NA,NA
Grevillea agrifolia subsp. agrifolia,3.969381188118813,5.5852534562211975,5.899700595056564,5.270806317385831,2.1971488815548224,1.8608022537737055e-21,19,217,NA,NA,NA
Grevillea albiflora,47.20064516129033,0.46969696969696967,0.6350426992598006,0.3043512401341387,0.8660049627791561,0.7708834528365351,40,66,NA,NA,NA
Grevillea alpina,68.3239090909091,0.3244837758112094,0.3673620915478097,0.2816054600746091,0.9041224654223178,0.9645000193571344,482,678,NA,NA,NA
Grevillea alpivaga,22.169999999999998,1.0000000000000002,1.2988971978519053,0.7011028021480951,0.42857142857142855,0.9995607481422707,8,43,NA,NA,NA
Grevillea anethifolia,72.7845283018868,0.3045977011494253,0.3866035366838495,0.2225918656150011,1.4964554477042202,2.5245766909626285e-5,135,174,NA,NA,NA
Grevillea angulata,4.926666666666669,4.499999999999998,4.933479351095396,4.066520648904601,2.4590964590964606,3.503061384283707e-13,13,92,NA,NA,NA
Grevillea angustiloba subsp. angustiloba,84.24600000000001,0.2631578947368421,0.4938259597841888,0.032489829689495375,0.777777777777778,0.7290912677380821,14,19,NA,NA,NA
Grevillea annulifera,90.52750000000002,0.24489795918367344,0.3834620237891836,0.10633389457816325,0.9409722222222227,0.5896413010513069,38,49,NA,NA,NA
Grevillea aquifolium,34.53756198347108,0.6419098143236074,0.7227863246810714,0.5610333039661434,0.5413442940038684,0.9999999999999862,156,377,NA,NA,NA
Grevillea arenaria,33.49862637362638,0.66181818181818175,0.7579703477233992,0.5656660159129643,0.9680757199005376,0.6365139509586633,145,275,NA,NA,NA
Grevillea arenaria subsp. arenaria,30.497817258883245,0.7269372693726939,0.8284498558720728,0.625424682873315,0.9058469637149839,0.8646355719290539,134,271,NA,NA,NA
Grevillea arenaria subsp. canescens,48.195652173913054,0.4599999999999999,0.5929336676692551,0.32706633233074467,1.1602986385595084,0.1314820884753762,68,100,NA,NA,NA
Grevillea aspleniifolia,27.934199999999997,0.7936507936507938,1.0136395700199419,0.5736620172816457,0.7380645161290321,0.939223517206226,25,63,NA,NA,NA
Grevillea aurea,7.8378787878787906,2.828571428571428,3.3857643933511348,2.271378463791721,1.9025549613784913,0.001160823129464694,6,35,NA,NA,NA
Grevillea australis,26.871041405269764,0.8250517598343685,0.8823324320050652,0.7677710876636719,0.7277718907041301,0.9999999999812453,366,966,NA,NA,NA
Grevillea banyabba,8.510758293838865,2.604938271604938,2.9564277102569694,2.2534488329529063,0.46718009478672984,0.9999876383661433,5,81,NA,NA,NA
Grevillea barklyana,24.941250000000004,0.8888888888888888,1.0836752549288706,0.6941025228489072,0.16292134831460675,1,12,90,NA,NA,NA
Grevillea baueri subsp. asperula,12.75137254901961,1.7386363636363635,2.0141347849844524,1.4631379422882744,0.20486815415821497,0.9999999999999999,4,88,NA,NA,NA
Grevillea baueri subsp. baueri,55.06741935483871,0.4025974025974026,0.5443223136512577,0.2608724915435475,1.4550084889643464,0.0059008436761888465,57,77,NA,NA,NA
Grevillea beadleana,26.433461538461536,0.838709677419355,1.066673564513207,0.6107457903255028,0.8675914249684739,0.7596497970293723,28,62,NA,NA,NA
Grevillea beardiana,66.50999999999999,0.33333333333333337,0.47590235495418176,0.19076431171248498,1.1612903225806448,0.18062554245725643,47,63,NA,NA,NA
Grevillea bedggoodiana,1086.33,0.020408163265306124,0.04869243451276802,-0.007876107982155774,0.9896907216494841,0.5096197484510917,96,98,NA,NA,NA
Grevillea benthamiana,1.9520754716981132,11.357142857142858,12.60542167215175,10.108864042133966,3.119030980666201,8.546691591583368e-8,0,28,NA,NA,NA
Grevillea bipinnatifida,97.0893103448276,0.2283464566929134,0.3114560867872727,0.14523682659855408,1.1253420908593323,0.15921411431622381,103,127,NA,NA,NA
